日付,ファンド名,基準価額,販売基準価額,解約価額,純資産総額(百万円),分配金
2013-01-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,12383,,,58,0
2013-01-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,12328,,,58,0
2013-01-23,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,12145,,,57,0
2013-01-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,12281,,,58,0
2013-01-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,12546,,,60,0
2013-01-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,12501,,,60,0
2013-01-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,12598,,,60,0
2013-01-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,12787,,,62,0
2013-01-31,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,12862,,,63,0
2013-02-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,12895,,,63,0
2013-02-04,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13076,,,64,0
2013-02-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,12855,,,63,0
2013-02-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13253,,,67,0
2013-02-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13258,,,67,0
2013-02-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13097,,,67,0
2013-02-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13249,,,68,0
2013-02-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13093,,,69,0
2013-02-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13063,,,69,0
2013-02-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,12893,,,68,0
2013-02-18,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13168,,,70,0
2013-02-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13182,,,70,0
2013-02-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13319,,,71,0
2013-02-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13173,,,71,0
2013-02-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13181,,,71,0
2013-02-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13416,,,72,0
2013-02-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13229,,,71,0
2013-02-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13048,,,70,0
2013-02-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13348,,,73,0
2013-03-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13469,,,73,0
2013-03-04,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13577,,,74,0
2013-03-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13527,,,77,0
2013-03-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13726,,,78,0
2013-03-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13742,,,79,0
2013-03-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13963,,,80,0
2013-03-11,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14230,,,82,0
2013-03-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14174,,,81,0
2013-03-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14112,,,82,0
2013-03-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14205,,,84,0
2013-03-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14390,,,85,0
2013-03-18,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14070,,,83,0
2013-03-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14310,,,84,0
2013-03-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14478,,,86,0
2013-03-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14211,,,84,0
2013-03-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14328,,,85,0
2013-03-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14286,,,85,0
2013-03-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14443,,,87,0
2013-03-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14308,,,88,0
2013-03-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14280,,,87,0
2013-04-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13808,,,84,0
2013-04-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13679,,,85,0
2013-04-03,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,13943,,,86,0
2013-04-04,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14324,,,89,0
2013-04-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14711,,,92,0
2013-04-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15201,,,94,0
2013-04-09,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15206,,,93,0
2013-04-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15464,,,92,0
2013-04-11,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15827,,,95,0
2013-04-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15846,,,96,0
2013-04-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15643,,,95,0
2013-04-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15439,,,94,0
2013-04-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15674,,,96,0
2013-04-18,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15492,,,94,0
2013-04-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15544,,,97,0
2013-04-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15802,,,100,0
2013-04-23,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15777,,,100,0
2013-04-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16059,,,102,0
2013-04-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16174,,,103,0
2013-04-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16021,,,102,0
2013-04-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16078,,,101,0
2013-05-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15980,,,114,0
2013-05-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15913,,,116,0
2013-05-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16396,,,121,0
2013-05-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16478,,,122,0
2013-05-09,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16311,,,122,0
2013-05-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16707,,,125,0
2013-05-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,17005,,,128,0
2013-05-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16986,,,129,0
2013-05-15,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,17292,,,132,0
2013-05-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,17183,,,132,0
2013-05-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,17298,,,133,0
2013-05-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,17522,,,135,0
2013-05-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,17533,,,134,0
2013-05-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,17609,,,134,0
2013-05-23,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16400,,,126,0
2013-05-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16478,,,126,0
2013-05-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15924,,,122,0
2013-05-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16123,,,124,0
2013-05-29,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16265,,,151,0
2013-05-30,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15655,,,145,0
2013-05-31,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15667,,,145,0
2013-06-03,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15138,,,141,0
2013-06-04,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15535,,,142,0
2013-06-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15038,,,165,0
2013-06-06,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14770,,,162,0
2013-06-07,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14575,,,161,0
2013-06-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15342,,,170,0
2013-06-11,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15194,,,170,0
2013-06-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15128,,,166,0
2013-06-13,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14405,,,157,0
2013-06-14,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14576,,,159,0
2013-06-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14967,,,165,0
2013-06-18,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14988,,,165,0
2013-06-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15267,,,168,0
2013-06-20,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15062,,,166,0
2013-06-21,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15171,,,166,0
2013-06-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15028,,,165,0
2013-06-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14878,,,163,0
2013-06-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,14760,,,162,0
2013-06-27,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15171,,,167,0
2013-06-28,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15651,,,182,0
2013-07-01,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,15887,,,185,0
2013-07-02,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16177,,,188,0
2013-07-03,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16204,,,189,0
2013-07-04,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16161,,,188,0
2013-07-05,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16407,,,190,0
2013-07-08,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16184,,,187,0
2013-07-09,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16522,,,191,0
2013-07-10,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16499,,,191,0
2013-07-11,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16492,,,192,0
2013-07-12,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16591,,,196,0
2013-07-16,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16708,,,197,0
2013-07-17,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16746,,,198,0
2013-07-18,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16868,,,199,0
2013-07-19,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16730,,,198,0
2013-07-22,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16792,,,199,0
2013-07-23,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16877,,,200,0
2013-07-24,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16839,,,197,0
2013-07-25,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16594,,,193,0
2013-07-26,三井住友・ＤＣつみたてＮＩＳＡ・日本株インデックスファンド,16108,,,188,0
